sku_canonical,description,price,sku,currency,unit,from_quantity
34QP300,MONTAJE CARRO IZQUIERDO,907.5520999999999,34QP300,EUR,UN,0.0
34QP5PIN,CARRO TOBERA IZQUIERDO,355.59509999999995,34QP5PIN,EUR,UN,0.0
34QP700,"FILTRO-REGULADOR-PRESOST. 3/8""",479.5367499999999,34QP700,EUR,UN,0.0
34QQ400,BASE ABRAZADERA,21.081549999999996,34QQ400,EUR,UN,0.0
34QQ600,MONTAJE SOP. CORREA ELEV. DER.,469.86379999999997,34QQ600,EUR,UN,0.0
34QQ800,MONTAJE SOPORTE CORREA,129.0065,34QQ800,EUR,UN,0.0
34QQ900,SOPORTE CORREA,91.73569999999998,34QQ900,EUR,UN,0.0
34QR100,ELEMENTO SUJECCION CORREA,37.86965,34QR100,EUR,UN,0.0
34QR300,MONTAJE SOP. CORREA ELEV. IZQ.,547.2575499999999,34QR300,EUR,UN,0.0
34QR600,MONTAJE CONTRAPESO,1404.1002499999997,34QR600,EUR,UN,0.0
34QR800,GUIA CONTRAPESO,43.137499999999996,34QR800,EUR,UN,0.0
34QS000,POLEA MOTRIZ,98.04899999999998,34QS000,EUR,UN,0.0
34QS100,"CASQUILLO SEPARADOR 30,3X40X38",69.49704999999999,34QS100,EUR,UN,0.0
34QS200,EJE CONTRAPESO,251.60834999999997,34QS200,EUR,UN,0.0
34QS300,MONTAJE TUBO TRANSMISION,428.1473,34QS300,EUR,UN,0.0
34QS500,MONTAJE EJE MOTRIZ,2486.94285,34QS500,EUR,UN,0.0
34QS600,EJE MOTRIZ,216.81414999999998,34QS600,EUR,UN,0.0
34QS800,SOPORTE ROTANTE INFERIOR,1258.5391,34QS800,EUR,UN,0.0
34QS900,SOPORTE ROTANTES LATERALES,1402.3442999999997,34QS900,EUR,UN,0.0
34QT000,"SUPLEMENTO ROTANTES SUP. 4,2M",773.39955,34QT000,EUR,UN,0.0
34QT100,SOPORTE ROTANTE SUPERIOR,1374.19835,34QT100,EUR,UN,0.0
34QT200,SOPORTE INCLIN. ROTANTE LAT.,189.50049999999996,34QT200,EUR,UN,0.0
34QT300,SOPORTE INCLIN. ROTANTE SUP.,181.37034999999997,34QT300,EUR,UN,0.0
34QT500,TAPA POSTERIOR ROTANTE INF.,165.54649999999998,34QT500,EUR,UN,0.0
34QT600,TAPA POSTERIOR ROTANTE LAT.,168.0434,34QT600,EUR,UN,0.0
34QT700,TAPA POSTERIOR ROTANTE LAT.,154.9093,34QT700,EUR,UN,0.0
34QT800,"TAPA POSTERIOR SUPLEMENTO 4,2M",149.68204999999998,34QT800,EUR,UN,0.0
34QT900,TAPA ROTANTE SUPERIOR,121.95224999999999,34QT900,EUR,UN,0.0
34QU100,ADICION ELECTROV.DOBLE 3/2 UL,113.67999999999999,34QU100,EUR,UN,0.0
34QU300,ADICION ELECTROVALV. 5/2 UL,84.2247,34QU300,EUR,UN,0.0
34QU400,"ABRAZADERA CINTA PLAST.D5-2,2",0.0203,34QU400,EUR,UN,0.0
34QU500,CONO ADMISION,298.54195,34QU500,EUR,UN,0.0
34QU600,RODETE GIRO DER. D-400-163,418.2713499999999,34QU600,EUR,UN,0.0
34QU700,RODETE GIRO IZQ. D-400-163,417.79429999999996,34QU700,EUR,UN,0.0
34QV000,"SUPLEMENTO ROTANTES SUP. 3,6M",559.6811499999999,34QV000,EUR,UN,0.0
34QV100,CUERPO CONECTOR,95.22729999999999,34QV100,EUR,UN,0.0
34QV200,LUMINOSO AVANCE-STOP 4TA6,605.5287,34QV200,EUR,UN,0.0
34QV300,ELEMENTO ANTIGIRO,21.792049999999996,34QV300,EUR,UN,0.0
34QV400,HORQUILLA DER. CEP. PARTIDO,136.51749999999998,34QV400,EUR,UN,0.0
34QV500,HORQUILLA IZQ. CEP. PARTIDO,119.45534999999998,34QV500,EUR,UN,0.0
34QV700,EJE APOYO CEP. PARTIDO,135.64459999999997,34QV700,EUR,UN,0.0
34QV800,MANIOBRA ELEC. SECADO AUTONOMO,3617.3686499999994,34QV800,EUR,UN,0.0
34QW900,GRUPO SEC. SUP. 8KW C/VARIADOR OP3,2048.6963,34QW900,EUR,UN,0.0
34QX100,GRUPO SEC. SUP. 11KW C/ARRANC. OP5,893.2304499999999,34QX100,EUR,UN,0.0
34QX500,GRUPO SEC.SUP. 11KW C/VARIADOR OP7,2555.33355,34QX500,EUR,UN,0.0
34QX800,CABLEADO SEC.LAT.11KW C/VARIAD,228.50694999999996,34QX800,EUR,UN,0.0
34QX900,GRUPO SEC. SUP. 15KW C/ARRANC. OP9,1089.7242999999999,34QX900,EUR,UN,0.0
34QY000,GRUPO SEC. LAT. 15KW C/ARRANC. OP10,1091.1859,34QY000,EUR,UN,0.0
34QY100,GRUPO SEC.SUP. 15KW C/VARIADOR OP11,3132.0768499999995,34QY100,EUR,UN,0.0
34QY200,GRUPO SEC.LAT. 15KW C/VARIADOR OP12,3049.9430499999994,34QY200,EUR,UN,0.0
34QY400,MOTO-RED.230/400V 50HZ R10/130,680.2529999999999,34QY400,EUR,UN,0.0
34QY500,CONVERTIDOR FREC. 3X400V 11KW,1305.3102999999999,34QY500,EUR,UN,0.0
34QY700,CONTACTO TRANSVERSAL RESORT S0,11.855199999999998,34QY700,EUR,UN,0.0
34QY800,RELE TERMICO 7-10A RESORTE,47.116299999999995,34QY800,EUR,UN,0.0
34QY900,CONVERTIDOR FREC. 3X400V 15KW,1582.07035,34QY900,EUR,UN,0.0
34QZ200,"CONVERTIDOR FRE. 3X400V 18,5KW",1873.536,34QZ200,EUR,UN,0.0
34QZ300,INT. PROT. MAGNETO. 40A,85.96034999999999,34QZ300,EUR,UN,0.0
34QZ400,RELE TERMICO 11-16A RESORTE,46.19264999999999,34QZ400,EUR,UN,0.0
34QZ500,ARRANCADOR  3X400V  32A  15KW,302.2635,34QZ500,EUR,UN,0.0
34QZ600,"ARRANCADOR  3X400V 38A  18,5KW",375.35400000000004,34QZ600,EUR,UN,0.0
34QZ700,LENGÜETA DIN 6885 A 6X4X25,2.4766,34QZ700,EUR,UN,0.0
34QZ800,BRAZO GIRATORIO 4 BOQUILLAS,274.3139,34QZ800,EUR,UN,0.0
34QZ900,ESTABILIZADOR BOQUILLA,88.45725,34QZ900,EUR,UN,0.0
34RA2PIN,TOBERA LATERAL IZQ. 5.5 KW.,1346.4076499999999,34RA2PIN,EUR,UN,0.0
34RA300,EJE DE UNION,92.95369999999998,34RA300,EUR,UN,0.0
34RA4PIN,SOPORTE MOTOR IZQ. TOB. LATERAL,209.55689999999998,34RA4PIN,EUR,UN,0.0
34RA5PIN,PLACA SOPORTE MOTOR 5KW,108.67604999999999,34RA5PIN,EUR,UN,0.0
34RA6PIN,CONTRABRIDA TOB.LATERAL,169.4441,34RA6PIN,EUR,UN,0.0
34RA8PIN,SOPORTE MOTOR DER. TOB. LATERAL,228.51709999999997,34RA8PIN,EUR,UN,0.0
34RB300,IND.B11 TOBERA ARRIBA,66.178,34RB300,EUR,UN,0.0
34RB400,IND.B12 TOBERA ABAJO,68.85759999999999,34RB400,EUR,UN,0.0
34RB500,IND.B1 AFLOJA CORREA TOB.,55.2363,34RB500,EUR,UN,0.0
34RB600,IND.B2 AFLOJA CORREA TOB.,55.22614999999999,34RB600,EUR,UN,0.0
34RB700,IND.B3 AFLOJA CORREA TOB.,55.22614999999999,34RB700,EUR,UN,0.0
34RC100,EMISOR FOTOELECTRICO B54,78.59145,34RC100,EUR,UN,0.0
34RC200,RECEPTOR FOTOELECTRICO B4,114.11645,34RC200,EUR,UN,0.0
34RC800,MANGUERA ELECTRICA M1,149.13395,34RC800,EUR,UN,0.0
34RC900,MANGUERA ELECTRICA M2,274.4154,34RC900,EUR,UN,0.0
34RD000,MANGUERA ELECTRICA M3,75.61749999999999,34RD000,EUR,UN,0.0
34RD100,MANGUERA ELECTRICA M4,101.88569999999999,34RD100,EUR,UN,0.0
34RD700,CHAPA SOPORTE ABRAZADERAS SUP.,91.59359999999998,34RD700,EUR,UN,0.0
34RD800,CHAPA SOPORTE ABRAZADERAS,103.86495,34RD800,EUR,UN,0.0
34RE200,EMBUDO ASPIRACION MONEDAS,181.27899999999997,34RE200,EUR,UN,0.0
34RE400,EMBUDO ASPIRACION MONEDAS,182.25339999999997,34RE400,EUR,UN,0.0
34RF800,SUPLEMENTO TOBERA,97.202084,34RF800,EUR,UN,0.0
34RG2PIN,ESCUADRA SOPORTE COLUMNA SEC.,84.12319999999998,34RG2PIN,EUR,UN,0.0
34RG5PIN,GUIA EXTERIOR CONTRAPESO,156.43179999999998,34RG5PIN,EUR,UN,0.0
34RG600,GUIA CARROS,162.55225,34RG600,EUR,UN,0.0
34RH7PIN,PLATO SILENCIADOR,221.95004999999998,34RH7PIN,EUR,UN,0.0
34RH8PIN,CHAPA REJILLA 5.5 KW,117.57759999999999,34RH8PIN,EUR,UN,0.0
34RJ1PIN,SOPORTE MOTRIZ CONTRAPESO,142.31315,34RJ1PIN,EUR,UN,0.0
34RJ600,ANILLO SEGURIDAD DIN 471 E 19I,0.78155,34RJ600,EUR,UN,0.0
34RL600,CONJUNTO FOTOCELULAS DERECHO,1081.22875,34RL600,EUR,UN,0.0
34RL7PIN,TAPA SOPORTE FOTOCELULAS,90.14214999999999,34RL7PIN,EUR,UN,0.0
34RL8PIN,SOPORTE FOTOCELULAS DERECHO,227.04534999999998,34RL8PIN,EUR,UN,0.0
34RL900,CONJUNTO FOTOCELULAS IZQUIERDO,982.9056999999999,34RL900,EUR,UN,0.0
34RM0PIN,SOPORTE FOTOCELULAS IZQUIERDO,223.4827,34RM0PIN,EUR,UN,0.0
34RM100,RODAMIENTO 50X80X16  6010DDUCM,22.796899999999997,34RM100,EUR,UN,0.0
34RN100,ARANDELA PLANA DIN125 D24 INOX,11.5101,34RN100,EUR,UN,0.0
34RN300,ARO SISTEMA SEGURIDAD,52.201449999999994,34RN300,EUR,UN,0.0
34RP000,MANGUERA ELECTRICA (WM41),78.28694999999999,34RP000,EUR,UN,0.0
34RP100,MANGUERA ELECTRICA (WM42),92.67965,34RP100,EUR,UN,0.0
34RP500,CASQUILLO ELASTICO 21X45X26,65.31,34RP500,EUR,UN,0.0
34RP800,RECEPTOR FOTOELECTRICO B52,112.80709999999999,34RP800,EUR,UN,0.0
34RP900,EMISOR FOTOELECTRICO B52,77.72869999999999,34RP900,EUR,UN,0.0
34RQ000,RECEPTOR FOTOELECTRICO B53,126.72274999999998,34RQ000,EUR,UN,0.0
34RQ100,EMISOR FOTOELECTRICO B53,95.70434999999999,34RQ100,EUR,UN,0.0
34RQ200,RECEPTOR FOTOELECTRICO B55,126.67199999999998,34RQ200,EUR,UN,0.0
34RQ300,EMISOR FOTOELECTRICO B55,95.63329999999999,34RQ300,EUR,UN,0.0
34RQ6PIN,TAPA SUPERIOR TOBERA,417.5304,34RQ6PIN,EUR,UN,0.0
34RQ700,CONTRABRIDA,119.50609999999999,34RQ700,EUR,UN,0.0
34RQ9PIN,TOBERA LATERAL IZQ. 7.5 KW,1461.6608999999999,34RQ9PIN,EUR,UN,0.0
34RR000,"ARANDELA AVELLANADA 12,5X42 X4",19.599649999999997,34RR000,EUR,UN,0.0
34RR500,CAJA,87.52345,34RR500,EUR,UN,0.0
34RR700,CAJA PULSADORES LAVADO BAJOS,322.17115,34RR700,EUR,UN,0.0
34RR800,ETIQUETA ROTANTES INFERIORES,39.34139999999999,34RR800,EUR,UN,0.0
34RR900,CAJA PULSADORES ROTANTES INF.,347.24165,34RR900,EUR,UN,0.0
34RS100,CAJA PULSADORES ROTANTES LAT.,302.8354,34RS100,EUR,UN,0.0
34RS300,CAJA PULSADORES ROTANTES SUP.,302.8354,34RS300,EUR,UN,0.0
34RS700,CAJA PULSADORES ARCO ACLARADO,371.04339999999996,34RS700,EUR,UN,0.0
34RT400,MANGUERA ELECTRICA (WA41),107.52909999999999,34RT400,EUR,UN,0.0
34RU300,MONTAJE TOBERA LATERAL IZQ.,5357.38315,34RU300,EUR,UN,0.0
34RU400,MONTAJE TOBERAL LATERAL DER.,5341.488249999999,34RU400,EUR,UN,0.0
34RU500,MONTAJE RODETE IZQ. 7.5KW,476.06544999999994,34RU500,EUR,UN,0.0
34RU600,MONTAJE RODETE DER. 7.5KW,419.87505,34RU600,EUR,UN,0.0
34RU700,SOPORTE C/RODAMIENTO RCJ35 I,92.23304999999999,34RU700,EUR,UN,0.0
34RV000,TAPA ROTANTE,17.600099999999998,34RV000,EUR,UN,0.0
34RV500,CAJA CONEXIONES,100.99249999999999,34RV500,EUR,UN,0.0
34RW4PIN,GUIA ALINEACION CONTRAPESO,151.73235,34RW4PIN,EUR,UN,0.0
34RW500,PATIN GUIA CONTRAPESO,88.9952,34RW500,EUR,UN,0.0
34RW600,ANCLAJE COLUMNAS 4HWD2,928.9076999999999,34RW600,EUR,UN,0.0
34RY800,SOPORTE CILINDRO ROTATIVO,81.606,34RY800,EUR,UN,0.0
34RZ100,MONTAJE TOBERA SUPERIOR 11KW,9358.06655,34RZ100,EUR,UN,0.0
34RZ200,SISTEMA DE SEGURIDAD,569.5368,34RZ200,EUR,UN,0.0
34SA300,MONTAJE RODETE DER. 5.5 KW,402.08209999999997,34SA300,EUR,UN,0.0
34SA400,MONTAJE RODETE IZQ. 5.5 KW,402.08209999999997,34SA400,EUR,UN,0.0
34SA500,MONTAJE TOBERA GIR. 15/11 KW,7042.536899999999,34SA500,EUR,UN,0.0
34SA600,TURBOVENTILADOR IZQUIERDO,3279.57665,34SA600,EUR,UN,0.0
34SA700,TURBOVENTILADOR DERECHO,3257.2161999999994,34SA700,EUR,UN,0.0
34SA800,MOTOR 7.5KW 1500RPM 230/400V,1495.7141499999998,34SA800,EUR,UN,0.0
34SA900,MOTOR 5.5 KW 1500RPM 230/400V,1286.64445,34SA900,EUR,UN,0.0
34SB000,GRUPO ACOMETIDA AIRE,173.7274,34SB000,EUR,UN,0.0
34SC400,CHAPA SUPLEMENTO,3.1262,34SC400,EUR,UN,0.0
34SD500,ARANDELA POLIURET. 21 X45 X5,5.061000000000001,34SD500,EUR,UN,0.0
34SD700,CADENA PORTACABLES,58.75834999999999,34SD700,EUR,UN,0.0
34SE600,CADENA SOPORTE MANG. CONTRA.,63.94499999999999,34SE600,EUR,UN,0.0
34SF7PIN,PLACA SOPORTE MOTOR 4KW,116.10584999999999,34SF7PIN,EUR,UN,0.0
34SG000,TUBO POLIURETANO AZUL 6X4/1700,6.343749999999999,34SG000,EUR,UN,0.0
34SG500,CONJUNTO NEUMATICO PARTIDOS,2153.9965614999996,34SG500,EUR,UN,0.0
34SN600,RUEDA D200 GIRATORIA C/FRENO,81.37254999999999,34SN600,EUR,UN,0.0
34SP700,MONTAJE ROTANTES INFERIORES,16757.913899999996,34SP700,EUR,UN,0.0
34SQ000,CONJUNTO ROTANTE INFERIOR,2941.8354,34SQ000,EUR,UN,0.0
34SR500,IND.B31 CEPILLO 3 INC.,91.34827449999999,34SR500,EUR,UN,0.0
34SR700,IND.B11 CEPILLO 1 INC. FUERA,91.34827449999999,34SR700,EUR,UN,0.0
34SR800,IND.B41 CEPILLO 4 SUP.,86.01109999999998,34SR800,EUR,UN,0.0
34SR900,IND.B20 CEPILLO 2 SALTA ESPEJO,91.34827449999999,34SR900,EUR,UN,0.0
34SS000,IND.B21 CEPILLO 2 INC. FUERA,91.34827449999999,34SS000,EUR,UN,0.0
34SS600,BOMBA DOSIFICADORA,431.38514999999995,34SS600,EUR,UN,0.0
34SU700,"PERFIL GOMA ""U"" 12X8X1120 MM",4.00925,34SU700,EUR,UN,0.0
34SV500,CAJA PULSADORES EMERGENCIA,321.3997499999999,34SV500,EUR,UN,0.0
34SV700,EJE CILINDRO,126.24569999999999,34SV700,EUR,UN,0.0
34SV800,EJE APOYO,26.247899999999998,34SV800,EUR,UN,0.0
34SW000,PROTECTOR IZQUIERDO,75.94229999999999,34SW000,EUR,UN,0.0
34SW100,PROTECTOR DERECHO,93.48149999999998,34SW100,EUR,UN,0.0
34SW200,MOTOR 4KW 1500 RPM 230/400V,1012.3204,34SW200,EUR,UN,0.0
34SW5PIN,BRIDA MOTOR 4 KW,172.53985,34SW5PIN,EUR,UN,0.0
34SW6PIN,CHAPA REJILLA,104.01719999999999,34SW6PIN,EUR,UN,0.0
34SW7PIN,PLATO SILENCIADOR,262.61095,34SW7PIN,EUR,UN,0.0
34SW900,MONTAJE TOBERA LATERAL IZQ.,4132.881668999999,34SW900,EUR,UN,0.0
34SX000,MONTAJE TOBERA LATERAL DER.,4133.2008865,34SX000,EUR,UN,0.0
34SX1PIN,TOBERA LATERAL,1943.2377999999999,34SX1PIN,EUR,UN,0.0
34SX7PIN,TAPA SUPERIOR TOBERA,408.40554999999995,34SX7PIN,EUR,UN,0.0
34SY100,"BOQUILLA INOX. 80-11,2-0º",7.6023499999999995,34SY100,EUR,UN,0.0
34SY200,"BOQUILLA INOX. 80-18,3-0º",16.49375,34SY200,EUR,UN,0.0
34SY900,MONTAJE ARMARIO FOTOCELULAS,6622.13405,34SY900,EUR,UN,0.0
34SZ000,CONJ. ELECTROVAL. ROTANTES INF,1077.3413,34SZ000,EUR,UN,0.0
34SZ200,"TAPA POSTERIOR SUPLEMENTO 3,6M",132.00075,34SZ200,EUR,UN,0.0
34SZ5PIN,DIFUSOR RECTO 8/11 KW,551.7742999999999,34SZ5PIN,EUR,UN,0.0
34SZ6PIN,DIFUSOR RECTO 15KW,629.1173,34SZ6PIN,EUR,UN,0.0
34SZ700,MONTAJE DIFUSOR RECTO 8KW,1015.2841999999998,34SZ700,EUR,UN,0.0
34TA900,GRUPO VERIF. DIG. CE,2739.0586999999996,34TA900,EUR,UN,0.0
34TB200,GRUPO LIMPIAPARABRISAS,1553.3479814999998,34TB200,EUR,UN,0.0
34TB800,TUBO POLIETILENO LDPE 4X2 BL/ 7.500,27.465899999999998,34TB800,EUR,UN,0.0
34TB900,TUBO POLIETILENO LDPE 4X2 BL/ 10.000,29.262449999999994,34TB900,EUR,UN,0.0
34TC400,MONTAJE CARRO CEP. VERT. DER.,4248.04905,34TC400,EUR,UN,0.0
34TC500,RUEDA LIBRE,55.824999999999996,34TC500,EUR,UN,0.0
34TC7PIN,CARRO LATERAL CEP.VERTICAL DER.,569.7905499999999,34TC7PIN,EUR,UN,0.0
34TD000,MONTAJE CARRO CEPILLO IZQ.,429.21426799999995,34TD000,EUR,UN,0.0
34TD200,TOPE CARRO CEP.VERT.,27.188297499999997,34TD200,EUR,UN,0.0
34TD300,MONTAJE SOPORTE CILINDRO,141.0991085,34TD300,EUR,UN,0.0
34TD500,EJE RUEDA GUIA,29.658299999999997,34TD500,EUR,UN,0.0
34TD600,RUEDA GUIA,27.293349999999997,34TD600,EUR,UN,0.0
34TD9PIN,CHAPA DETECTOR CARRO,13.02245,34TD9PIN,EUR,UN,0.0
34TE200,EJE ANTIGIRO,22.482249999999997,34TE200,EUR,UN,0.0
34TE3PIN,CARRO MOTRIZ,145.25665,34TE3PIN,EUR,UN,0.0
34TE6PIN,SOPORTE CEPILLO VERTICAL,187.36899999999997,34TE6PIN,EUR,UN,0.0
34TE800,MONTAJE CEP.VERTICAL IZQ.,4940.553099999999,34TE800,EUR,UN,0.0
34TE900,MONTAJE CARRO CEP. VERT. IZQ.,3761.0824999999995,34TE900,EUR,UN,0.0
34TG0PIN,CARRO CEP. VERTICAL IZQ.,612.9585,34TG0PIN,EUR,UN,0.0
34TG8PIN,SOPORTE CADENA PORTACABLES IZQ,66.40129999999999,34TG8PIN,EUR,UN,0.0
34TG9PIN,SOPORTE CADENA PORTACABLES DER,66.40129999999999,34TG9PIN,EUR,UN,0.0
34TH0PIN,CHAPA SOPORTE MANGUERAS,66.16784999999999,34TH0PIN,EUR,UN,0.0
34TH100,MONTAJE CARRO ARRASTRE. IZQ.,1906.3425499999998,34TH100,EUR,UN,0.0
34TH200,MONTAJE CARRO ARRASTRE DER.,1470.6335,34TH200,EUR,UN,0.0
34TH3PIN,LATERAL CARRO GUIA,328.73434299999997,34TH3PIN,EUR,UN,0.0
34TH5PIN,GUIA LATERAL CARRO,1523.28155,34TH5PIN,EUR,UN,0.0
34TH6PIN,GUIA LATERAL CARRO,1577.2287999999999,34TH6PIN,EUR,UN,0.0
34TH700,EJE TRANSMISION,106.43289999999999,34TH700,EUR,UN,0.0
34TJ300,"CARRIL REFORZADO 3,00 M.",664.1348,34TJ300,EUR,UN,0.0
34TJ400,MOTO-RED..230/400V 50HZ R40/34,592.5164,34TJ400,EUR,UN,0.0
34TJ600,CILINDRO ROTATIVO D.50 60ºH,710.9655,34TJ600,EUR,UN,0.0
34TJ800,PULSADOR,88.46739999999998,34TJ800,EUR,UN,0.0
34TJ900,DETECTOR MAGNETICO B8,67.50765,34TJ900,EUR,UN,0.0
34TK000,DETECTOR MAGNETICO B9,67.50765,34TK000,EUR,UN,0.0
34TK100,MODULO SECADO SUPERIOR 8KW,27035.864799999996,34TK100,EUR,UN,0.0
34TK200,MODULO SECADO SUPERIOR 11KW,36385.36475,34TK200,EUR,UN,0.0
34TK300,MODULO SECADO SUPERIOR 15KW,37407.75395,34TK300,EUR,UN,0.0
34TK500,MONTAJE EJE,1452.1605,34TK500,EUR,UN,0.0
34TL900,EJE CEPILLO PARTIDO-4HWD,127.659,34TL900,EUR,UN,0.0
34TN300,BRAZO REACCION,112.42139999999999,34TN300,EUR,UN,0.0
34TN4PIN,CHAPA SOPORTE DETECTOR,16.574949999999998,34TN4PIN,EUR,UN,0.0
34TN600,MONTAJE PUERTA ARMARIO C/PANT,936.4187,34TN600,EUR,UN,0.0
34TP0PIN,CHAPA SOPORTE INFERIOR,109.64029999999998,34TP0PIN,EUR,UN,0.0
34TP1PIN,CHAPA POSICION SOP. INFERIOR,32.3988,34TP1PIN,EUR,UN,0.0
34TP2PIN,CHAPA SOPORTE INFERIOR,102.32215,34TP2PIN,EUR,UN,0.0
34TP3SP,KIT REP. EJE CEPILLO VERTICAL,113.8018,34TP3SP,EUR,UN,0.0
34TP4PIN,CHAPA POSICION SOP. INF. 130MM,51.5417,34TP4PIN,EUR,UN,0.0
34TP500,VARIANTE SECADO LAT. 130MM INF,561.81265,34TP500,EUR,UN,0.0
34TP600,SOPORTE INFERIOR SECADO LAT.,504.9016,34TP600,EUR,UN,0.0
34TP900,CONTRABRIDA TRAVESAÑO,64.64535,34TP900,EUR,UN,0.0
34TQ0PIN,TRAVESAÑO CENTRAL,685.9979,34TQ0PIN,EUR,UN,0.0
34TQ2PIN,POSTE,1439.1177499999997,34TQ2PIN,EUR,UN,0.0
34TQ3PIN,SOPORTE UNION POSTES,342.92789999999997,34TQ3PIN,EUR,UN,0.0
34TQ4PIN,TAPA SUPERIOR POSTE,49.359449999999995,34TQ4PIN,EUR,UN,0.0
34TQ5PIN,ESCUADRA BASE POSTE,69.00984999999999,34TQ5PIN,EUR,UN,0.0
34TQ7PIN,BANDEJA CADENA PORTACAB. DER.,111.40639999999999,34TQ7PIN,EUR,UN,0.0
34TR0PIN,BANDEJA CADENA PORTACAB. IZQ.,147.67235,34TR0PIN,EUR,UN,0.0
34TR500,CAJA DE CONEXIONES (G3),213.65749999999997,34TR500,EUR,UN,0.0
34TR800,CILINDRO NEUMATIC.D63X80 CARR.,186.21189999999999,34TR800,EUR,UN,0.0
34TR900,S.AMORTIGUADOR D70X60 M10 L25,22.3097,34TR900,EUR,UN,0.0
34TS000,HORQUILLA MACHO CILINDRO D63,31.464999999999996,34TS000,EUR,UN,0.0
34TS400,TRENZA MASA L300 50MM2 INOX.,46.705428,34TS400,EUR,UN,0.0
34TS700,SOP. CON RODAMIENTO D25 PLAST.,51.074799999999996,34TS700,EUR,UN,0.0
34TS800,COJINETE PLAST.25-28-12/35-1.5,8.992899999999999,34TS800,EUR,UN,0.0
34TT100,CEPILLOS D350/400 NEGRO,1148.6349,34TT100,EUR,UN,0.0
34TT200,CONTACTOR 24VCC 38-50A 1NA+1NC,87.7772,34TT200,EUR,UN,0.0
34TT300,"ARRANCADOR 200-480V 12A 5,5KW",180.4845,34TT300,EUR,UN,0.0
34TT900,S.AMORTIGUADOR D40X20M8L20/30,7.155749999999999,34TT900,EUR,UN,0.0
34TU500,CAJA,97.3791,34TU500,EUR,UN,0.0
34TU600,BLOQUE DE BORNES X1,69.91319999999999,34TU600,EUR,UN,0.0
34TV100,BATERIA 6V 210AH5,615.4959999999999,34TV100,EUR,UN,0.0
34TV9PIN,SOPORTE ELEVACION M. LAVADO,116.55245,34TV9PIN,EUR,UN,0.0
34TW200,MONTAJE CARRO CEPILLO DER.,438.47999999999996,34TW200,EUR,UN,0.0
34TW300,CADENA SOPORTE MANGUERAS IZQ.,131.95,34TW300,EUR,UN,0.0
34TW400,CADENA SOPORTE MANGUERAS DER.,134.25405,34TW400,EUR,UN,0.0
34TX2PIN,ENVOLVENTE COLUMNA DERECHA,922.0158499999999,34TX2PIN,EUR,UN,0.0
34TY7PIN,SOPORTE BRAZO,259.37309999999997,34TY7PIN,EUR,UN,0.0
34TZ000,PLETINA SUJECION PINZAS,39.0978,34TZ000,EUR,UN,0.0
34TZ100,ABARCON 120X120 M5 L140MM,35.951299999999996,34TZ100,EUR,UN,0.0
34TZ200,ABARCON 120X120 M12 L170MM,56.32235,34TZ200,EUR,UN,0.0
34TZ300,TUBERIA CEPILLO LATERAL,110.32034999999999,34TZ300,EUR,UN,0.0
34TZ800,MONTAJE CARRO IZQUIERDO,2617.41095,34TZ800,EUR,UN,0.0
34TZ9PIN,CARRO IZQ.CEP.HORIZONTAL,452.2231,34TZ9PIN,EUR,UN,0.0
34UA2PIN,CARRO DER.CEP.HORIZONTAL,452.2231,34UA2PIN,EUR,UN,0.0
34UA5PIN,GUIA LATERAL CARRO CEP. HOR.,506.8909999999999,34UA5PIN,EUR,UN,0.0
34UA6PIN,TRAVESAÑO CENTRAL,630.3353,34UA6PIN,EUR,UN,0.0
34UA7PIN,BANDEJA CADENA PORTACAB. IZQ.,137.837,34UA7PIN,EUR,UN,0.0
34UA8PIN,BANDEJA CADENA PORTACAB. DER.,116.27839999999999,34UA8PIN,EUR,UN,0.0
34UB100,SUPLEMENTO SILENCIADOR,40.48226,34UB100,EUR,UN,0.0
34UB500,CONTRABRIDA PERFIL LATERAL,68.005,34UB500,EUR,UN,0.0
34UB600,EJE BRAZO CILINDRO,97.3385,34UB600,EUR,UN,0.0
34UB700,EJE BRAZO CILINDRO,62.00635,34UB700,EUR,UN,0.0
34UC500,TUBERIA CEPILLO INFERIOR,206.19725,34UC500,EUR,UN,0.0
34UC600,MONTAJE TUBERIA CEPILLO,444.63089999999994,34UC600,EUR,UN,0.0
34UC700,MONTAJE ROT. CEP. IZQ.,1138.5864,34UC700,EUR,UN,0.0
34UC800,VARILLA ROSCADA M10X90 INOX,5.572349999999999,34UC800,EUR,UN,0.0
34UD800,ABARCON 120X120 M12 L190MM,83.1087075,34UD800,EUR,UN,0.0
34UE900,PANEL DE FLUIDOS PORTICO,1516.400459,34UE900,EUR,UN,0.0
34UF2PIN,SOPORTE BRAZO DERECHO,207.1412,34UF2PIN,EUR,UN,0.0
34UF4PIN,SOPORTE BRAZO IZQUIERDO,207.1412,34UF4PIN,EUR,UN,0.0
34UG700,MANGUERA ELECTRICA =G3+A14-W0,82.06274999999998,34UG700,EUR,UN,0.0
34UG900,MANGUERA ELECTRICA =G3+A1-WM2,111.6297,34UG900,EUR,UN,0.0
34UH000,MANGUERA ELECTRICA =G3+A1-WM3,110.38125,34UH000,EUR,UN,0.0
34UH100,MANGUERA ELECTRICA =G3+A1-WM3_1,110.3102,34UH100,EUR,UN,0.0
34UH200,MANGUERA ELECTRICA =G3+A1-WM4,108.7877,34UH200,EUR,UN,0.0
